Count,ProcessID,Data(Bytes),Time (Seconds)
18282,29470,77824,19.0001
18283,30019,77824,19.0001
18284,3862,77824,19.0001
18285,3776,77824,19.0001
18286,3904,77824,19.0001
18287,5110,77824,19.0001
18288,8544,77824,19.0001
18289,27415,76800,19.000101
18290,27720,77824,19.000101
18291,3246,77824,19.000101
18292,4524,75776,19.000101
18293,30286,77824,19.000101
18294,30854,77824,19.000101
18295,31671,77824,19.000101
18296,32384,77824,19.000101
18297,1437,77824,19.000101
18298,7777,77824,19.000101
18299,7968,77824,19.000101
18300,27071,77824,19.000102
18301,27510,77824,19.000102
18302,31973,77824,19.000102
18303,1549,77824,19.000102
18304,1554,77824,19.000102
18305,30559,77824,19.000102
18306,31777,77824,19.000102
18307,477,77824,19.000102
18308,1743,77824,19.000102
18309,3675,77824,19.000102
18310,8572,77824,19.000102
18311,26885,77824,19.000103
18312,27482,76800,19.000103
18313,27497,76800,19.000103
18314,28146,77824,19.000103
18315,28665,77824,19.000103
18316,28792,77824,19.000103
18317,30376,77824,19.000103
18318,30384,77824,19.000103
18319,30930,77824,19.000103
18320,31363,77824,19.000103
18321,32371,77824,19.000103
18322,1712,77824,19.000103
18323,5817,77824,19.000103
18324,7132,77824,19.000103
18325,8721,77824,19.000103
18326,27832,76800,19.000104
18327,27994,77824,19.000104
18328,32442,77824,19.000104
18329,32550,77824,19.000104
18330,1497,77824,19.000104
18331,1742,77824,19.000104
18332,3575,77824,19.000104
18333,30165,77824,19.000104
18334,30461,77824,19.000104
18335,31295,77824,19.000104
18336,31458,77824,19.000104
18337,31983,77824,19.000104
18338,32279,76800,19.000104
18339,1310,77824,19.000104
18340,3081,77824,19.000104
18341,5278,77824,19.000104
18342,7106,77824,19.000104
18343,7709,77824,19.000104
18344,28496,77824,19.000105
18345,30521,77824,19.000105
18346,2667,77824,19.000105
18347,4858,77824,19.000105
18348,5222,77824,19.000105
18349,30771,77824,19.000105
18350,30849,77824,19.000105
18351,32160,77824,19.000105
18352,1679,77824,19.000105
18353,5119,77824,19.000105
18354,6570,77824,19.000105
18355,6595,77824,19.000105
18356,6742,77824,19.000105
18357,7264,77824,19.000105
18358,8073,77824,19.000105
18359,29460,77824,19.000106
18360,30311,77824,19.000106
18361,30460,77824,19.000106
18362,31118,76800,19.000106
18363,1193,77824,19.000106
18364,1995,77824,19.000106
18365,2571,77824,19.000106
18366,2796,77824,19.000106
18367,2892,77824,19.000106
18368,4943,77824,19.000106
18369,5039,77824,19.000106
18370,5312,77824,19.000106
18371,6015,77824,19.000106
18372,8222,77824,19.000106
18373,29451,77824,19.000107
18374,31654,77824,19.000107
18375,2963,77824,19.000107
18376,3663,77824,19.000107
18377,4397,77824,19.000107
18378,32556,77824,19.000107
18379,3339,77824,19.000107
18380,4690,77824,19.000107
18381,4925,77824,19.000107
18382,5623,77824,19.000107
18383,6818,77824,19.000107
18384,7663,77824,19.000107
18385,28173,77824,19.000108
18386,28481,77824,19.000108
18387,30708,77824,19.000108
18388,31945,77824,19.000108
18389,32128,77824,19.000108
18390,1590,77824,19.000108
18391,3781,77824,19.000108
18392,30199,77824,19.000108
18393,30869,77824,19.000108
18394,31501,77824,19.000108
18395,976,77824,19.000108
18396,4569,77824,19.000108
18397,5492,77824,19.000108
18398,28684,77824,19.000109
18399,29381,77824,19.000109
18400,29425,77824,19.000109
18401,31814,77824,19.000109
18402,2641,77824,19.000109
18403,4895,77824,19.000109
18404,30105,77824,19.000109
18405,30433,77824,19.000109
18406,30939,77824,19.000109
18407,3807,77824,19.000109
18408,4845,77824,19.000109
18409,4968,77824,19.000109
18410,5148,77824,19.000109
18411,7468,77824,19.000109
18412,5205,77824,19.00011
18413,30426,77824,19.00011
18414,3095,77824,19.00011
18415,3348,77824,19.00011
18416,3943,77824,19.00011
18417,4891,77824,19.00011
18418,5933,77824,19.00011
18419,6587,77824,19.00011
18420,6789,77824,19.00011
18421,8597,77824,19.00011
18422,27828,75776,19.000111
18423,32297,77824,19.000111
18424,4896,77824,19.000111
18425,32444,77824,19.000111
18426,379,77824,19.000111
18427,1122,77824,19.000111
18428,1978,77824,19.000111
18429,3176,77824,19.000111
18430,3380,77824,19.000111
18431,3963,77824,19.000111
18432,6928,77824,19.000111
18433,7750,77824,19.000111
18434,8587,77824,19.000111
18435,28639,77824,19.000112
18436,29342,77824,19.000112
18437,377,77824,19.000112
18438,2080,77824,19.000112
18439,4041,77824,19.000112
18440,5123,77824,19.000112
18441,30191,77824,19.000112
18442,30317,77824,19.000112
18443,721,77824,19.000112
18444,1639,77824,19.000112
18445,1681,77824,19.000112
18446,3956,77824,19.000112
18447,4531,77824,19.000112
18448,6940,77824,19.000112
18449,26963,77824,19.000113
18450,28609,77824,19.000113
18451,32542,77824,19.000113
18452,3607,77824,19.000113
18453,4984,77824,19.000113
18454,5388,77824,19.000113
18455,30222,77824,19.000113
18456,31297,77824,19.000113
18457,32527,77824,19.000113
18458,753,77824,19.000113
18459,1393,77824,19.000113
18460,2609,77824,19.000113
18461,2938,77824,19.000113
18462,5203,77824,19.000113
18463,5825,77824,19.000113
18464,5840,77824,19.000113
18465,5917,77824,19.000113
18466,6329,77824,19.000113
18467,8464,77824,19.000113
18468,28064,77824,19.000114
18469,31517,77824,19.000114
18470,31662,77824,19.000114
18471,355,77824,19.000114
18472,1385,77824,19.000114
18473,31505,77824,19.000114
18474,31645,77824,19.000114
18475,32370,77824,19.000114
18476,32427,77824,19.000114
18477,548,77824,19.000114
18478,1981,77824,19.000114
18479,2568,77824,19.000114
18480,2769,77824,19.000114
18481,3791,77824,19.000114
18482,4886,77824,19.000114
18483,5268,77824,19.000114
18484,6293,77824,19.000114
18485,6302,77824,19.000114
18486,6953,77824,19.000114
18487,7355,77824,19.000114
18488,8326,77824,19.000114
18489,3221,77824,19.000115
18490,3276,77824,19.000115
18491,4925,77824,19.000115
18492,5162,77824,19.000115
18493,30216,77824,19.000115
18494,31356,77824,19.000115
18495,31659,77824,19.000115
18496,32395,77824,19.000115
18497,320,77824,19.000115
18498,1213,77824,19.000115
18499,1705,77824,19.000115
18500,2921,77824,19.000115
18501,3843,77824,19.000115
18502,3858,77824,19.000115
18503,4696,77824,19.000115
18504,5988,77824,19.000115
18505,7144,77824,19.000115
18506,7196,77824,19.000115
18507,8218,77824,19.000115
18508,8644,77824,19.000115
18509,27172,77824,19.000116
18510,27872,77824,19.000116
18511,29314,77824,19.000116
18512,30071,77824,19.000116
18513,30101,77824,19.000116
18514,31303,77824,19.000116
18515,3810,77824,19.000116
18516,5302,77824,19.000116
18517,30863,77824,19.000116
18518,31178,77824,19.000116
18519,31342,77824,19.000116
18520,31652,77824,19.000116
18521,31926,77824,19.000116
18522,32582,77824,19.000116
18523,2827,77824,19.000116
18524,3031,77824,19.000116
18525,3254,77824,19.000116
18526,3738,77824,19.000116
18527,3957,77824,19.000116
18528,4419,77824,19.000116
18529,4878,77824,19.000116
18530,5207,77824,19.000116
18531,5414,77824,19.000116
18532,6648,77824,19.000116
18533,8026,77824,19.000116
18534,8692,77824,19.000116
18535,26937,77824,19.000117
18536,27631,77824,19.000117
18537,29285,77824,19.000117
18538,30068,77824,19.000117
18539,32602,77824,19.000117
18540,4235,77824,19.000117
18541,30141,77824,19.000117
18542,31301,77824,19.000117
18543,31485,77824,19.000117
18544,31759,77824,19.000117
18545,31832,77824,19.000117
18546,31980,77824,19.000117
18547,32150,77824,19.000117
18548,2542,77824,19.000117
18549,2839,77824,19.000117
18550,5141,77824,19.000117
18551,5365,77824,19.000117
18552,5433,77824,19.000117
18553,6214,77824,19.000117
18554,28114,77824,19.000118
18555,29131,77824,19.000118
18556,31747,77824,19.000118
18557,31833,77824,19.000118
18558,974,77824,19.000118
18559,4207,77824,19.000118
18560,539,77824,19.000118
18561,1565,77824,19.000118
18562,2716,77824,19.000118
18563,5818,77824,19.000118
18564,6474,77824,19.000118
18565,8555,77824,19.000118
18566,29370,77824,19.000119
18567,30645,77824,19.000119
18568,31032,77824,19.000119
18569,32664,77824,19.000119
18570,31908,77824,19.000119
18571,31935,77824,19.000119
18572,32060,77824,19.000119
18573,4978,77824,19.000119
18574,7567,77824,19.000119
18575,27207,77824,19.00012
18576,27577,77824,19.00012
18577,31463,77824,19.00012
18578,31567,77824,19.00012
18579,31689,77824,19.00012
18580,431,77824,19.00012
18581,1305,77824,19.00012
18582,1885,77824,19.00012
18583,3330,77824,19.00012
18584,3393,77824,19.00012
18585,30167,77824,19.00012
18586,30291,77824,19.00012
18587,1986,77824,19.00012
18588,7036,77824,19.00012
18589,7719,77824,19.00012
18590,27547,77824,19.000121
18591,28536,77824,19.000121
18592,30219,77824,19.000121
18593,30622,77824,19.000121
18594,30903,77824,19.000121
18595,31625,77824,19.000121
18596,32005,77824,19.000121
18597,2612,77824,19.000121
18598,2687,77824,19.000121
18599,31157,77824,19.000121
18600,682,77824,19.000121
18601,2257,77824,19.000121
18602,2877,77824,19.000121
18603,3593,77824,19.000121
18604,5380,77824,19.000121
18605,5787,77824,19.000121
18606,5816,77824,19.000121
18607,8457,77824,19.000121
18608,28043,77824,19.000122
18609,28351,77824,19.000122
18610,28690,77824,19.000122
18611,30842,77824,19.000122
18612,32258,77824,19.000122
18613,1763,77824,19.000122
18614,3930,77824,19.000122
18615,2103,77824,19.000122
18616,3753,77824,19.000122
18617,4440,77824,19.000122
18618,5557,77824,19.000122
18619,26957,77824,19.000123
18620,27753,77824,19.000123
18621,28189,77824,19.000123
18622,30603,77824,19.000123
18623,30892,77824,19.000123
18624,31845,77824,19.000123
18625,3563,77824,19.000123
18626,4101,77824,19.000123
18627,31961,77824,19.000123
18628,736,77824,19.000123
18629,1256,77824,19.000123
18630,5565,77824,19.000123
18631,7030,77824,19.000123
18632,7604,77824,19.000123
18633,8703,77824,19.000123
18634,27137,77824,19.000124
18635,27171,77824,19.000124
18636,29916,77824,19.000124
18637,2012,77824,19.000124
18638,3632,77824,19.000124
18639,7304,77824,19.000124
18640,8255,77824,19.000124
18641,27568,77824,19.000125
18642,29099,77824,19.000125
18643,29843,77824,19.000125
18644,30908,77824,19.000125
18645,32342,77824,19.000125
18646,2148,77824,19.000125
18647,3140,77824,19.000125
18648,4646,77824,19.000125
18649,4708,77824,19.000125
18650,30878,77824,19.000125
18651,31326,77824,19.000125
18652,31573,77824,19.000125
18653,32121,77824,19.000125
18654,32748,77824,19.000125
18655,1490,77824,19.000125
18656,1836,77824,19.000125
18657,2953,77824,19.000125
18658,4383,77824,19.000125
18659,4858,77824,19.000125
18660,5723,77824,19.000125
18661,6972,77824,19.000125
18662,27027,77824,19.000126
18663,29755,77824,19.000126
18664,31434,77824,19.000126
18665,31860,77824,19.000126
18666,32610,77824,19.000126
18667,32645,77824,19.000126
18668,3299,77824,19.000126
18669,1247,77824,19.000126
18670,3910,77824,19.000126
18671,27773,77824,19.000127
18672,28000,77824,19.000127
18673,31505,77824,19.000127
18674,31799,77824,19.000127
18675,32150,77824,19.000127
18676,302,77824,19.000127
18677,385,77824,19.000127
18678,3341,77824,19.000127
18679,5311,77824,19.000127
18680,31411,77824,19.000127
18681,1864,77824,19.000127
18682,1948,77824,19.000127
18683,3743,77824,19.000127
18684,4766,77824,19.000127
18685,5686,77824,19.000127
18686,26933,77824,19.000128
18687,27032,77824,19.000128
18688,28687,77824,19.000128
18689,28787,77824,19.000128
18690,30231,77824,19.000128
18691,30256,77824,19.000128
18692,2303,77824,19.000128
18693,3954,77824,19.000128
18694,4366,77824,19.000128
18695,5246,77824,19.000128
18696,31845,77824,19.000128
18697,31880,77824,19.000128
18698,1914,77824,19.000128
18699,4609,77824,19.000128
18700,5432,77824,19.000128
18701,5960,77824,19.000128
18702,6056,77824,19.000128
18703,7055,77824,19.000128
18704,7735,77824,19.000128
18705,28521,77824,19.000129
18706,28630,77824,19.000129
18707,29508,77824,19.000129
18708,29657,77824,19.000129
18709,30000,77824,19.000129
18710,30612,77824,19.000129
18711,31923,77824,19.000129
18712,32100,77824,19.000129
18713,32571,77824,19.000129
18714,2047,77824,19.000129
18715,2275,77824,19.000129
18716,3588,77824,19.000129
18717,31750,77824,19.000129
18718,32154,77824,19.000129
18719,1421,77824,19.000129
18720,1669,77824,19.000129
18721,1970,77824,19.000129
18722,8100,77824,19.000129
18723,8690,77824,19.000129
18724,27562,77824,19.00013
18725,28320,77824,19.00013
18726,29626,77824,19.00013
18727,32718,77824,19.00013
18728,1751,77824,19.00013
18729,3457,77824,19.00013
18730,3671,77824,19.00013
18731,4424,77824,19.00013
18732,4680,77824,19.00013
18733,5194,77824,19.00013
18734,30922,77824,19.00013
18735,32722,77824,19.00013
18736,1067,77824,19.00013
18737,1689,77824,19.00013
18738,5916,77824,19.00013
18739,6128,77824,19.00013
18740,6690,77824,19.00013
18741,7462,77824,19.00013
18742,7561,77824,19.00013
18743,26911,77824,19.000131
18744,27633,77824,19.000131
18745,32654,77824,19.000131
18746,1508,77824,19.000131
18747,3169,77824,19.000131
18748,3214,77824,19.000131
18749,30154,77824,19.000131
18750,941,77824,19.000131
18751,3419,77824,19.000131
18752,5361,77824,19.000131
18753,6823,77824,19.000131
18754,6877,77824,19.000131
18755,8643,77824,19.000131
18756,8659,77824,19.000131
18757,26826,77824,19.000132
18758,27717,77824,19.000132
18759,29575,77824,19.000132
18760,30179,77824,19.000132
18761,31719,77824,19.000132
18762,31737,77824,19.000132
18763,32487,77824,19.000132
18764,370,77824,19.000132
18765,1067,77824,19.000132
18766,1112,77824,19.000132
18767,2795,77824,19.000132
18768,4575,77824,19.000132
18769,30987,77824,19.000132
18770,32163,77824,19.000132
18771,791,77824,19.000132
18772,26941,77824,19.000133
18773,27893,77824,19.000133
18774,28027,77824,19.000133
18775,29260,77824,19.000133
18776,32569,77824,19.000133
18777,1500,77824,19.000133
18778,1798,77824,19.000133
18779,3512,77824,19.000133
18780,30905,77824,19.000133
18781,5131,77824,19.000133
18782,5164,77824,19.000133
18783,7432,77824,19.000133
18784,8667,77824,19.000133
18785,29231,77824,19.000134
18786,29476,77824,19.000134
18787,29856,77824,19.000134
18788,31149,77824,19.000134
18789,331,77824,19.000134
18790,1764,77824,19.000134
18791,1341,77824,19.000134
18792,2667,77824,19.000134
18793,3467,77824,19.000134
18794,8682,77824,19.000134
18795,26853,77824,19.000135
18796,26900,77824,19.000135
18797,28455,77824,19.000135
18798,28568,77824,19.000135
18799,28825,77824,19.000135
18800,2359,77824,19.000135
18801,4969,77824,19.000135
18802,30195,77824,19.000135
18803,31443,77824,19.000135
18804,31816,77824,19.000135
18805,32544,77824,19.000135
18806,32611,77824,19.000135
18807,662,77824,19.000135
18808,1775,77824,19.000135
18809,2662,77824,19.000135
18810,2926,77824,19.000135
18811,6036,77824,19.000135
18812,6679,77824,19.000135
18813,8340,77824,19.000135
18814,31011,77824,19.000136
18815,2189,77824,19.000136
18816,2937,77824,19.000136
18817,4079,77824,19.000136
18818,4351,77824,19.000136
18819,31016,77824,19.000136
18820,31614,77824,19.000136
18821,2856,77824,19.000136
18822,3715,77824,19.000136
18823,4834,77824,19.000136
18824,6563,77824,19.000136
18825,28777,77824,19.000137
18826,1672,77824,19.000137
18827,1837,77824,19.000137
18828,2455,77824,19.000137
18829,1865,77824,19.000137
18830,3053,77824,19.000137
18831,3542,77824,19.000137
18832,4837,77824,19.000137
18833,5496,77824,19.000137
18834,5739,77824,19.000137
18835,7113,77824,19.000137
18836,8423,77824,19.000137
18837,28537,77824,19.000138
18838,29847,77824,19.000138
18839,32738,77824,19.000138
18840,371,77824,19.000138
18841,2360,77824,19.000138
18842,4862,77824,19.000138
18843,32421,77824,19.000138
18844,971,77824,19.000138
18845,1350,77824,19.000138
18846,5133,77824,19.000138
18847,5724,77824,19.000138
18848,6885,77824,19.000138
18849,8101,77824,19.000138
18850,8249,77824,19.000138
18851,8496,77824,19.000138
18852,8688,77824,19.000138
18853,28277,77824,19.000139
18854,30557,77824,19.000139
18855,30793,77824,19.000139
18856,2099,77824,19.000139
18857,31986,77824,19.000139
18858,32106,77824,19.000139
18859,4011,77824,19.000139
18860,5726,77824,19.000139
18861,6958,77824,19.000139
18862,7476,77824,19.000139
18863,8481,77824,19.000139
18864,8635,77824,19.000139
18865,27641,77824,19.00014
18866,28831,77824,19.00014
18867,29826,77824,19.00014
18868,29886,77824,19.00014
18869,30675,77824,19.00014
18870,32227,77824,19.00014
18871,338,77824,19.00014
18872,1541,77824,19.00014
18873,4155,77824,19.00014
18874,5359,77824,19.00014
18875,31559,77824,19.00014
18876,3232,77824,19.00014
18877,3523,77824,19.00014
18878,3554,77824,19.00014
18879,6364,77824,19.00014
18880,7028,77824,19.00014
18881,28605,77824,19.000141
18882,28612,77824,19.000141
18883,29074,77824,19.000141
18884,32059,77824,19.000141
18885,2217,77824,19.000141
18886,31040,77824,19.000141
18887,31831,77824,19.000141
18888,31901,77824,19.000141
18889,1664,77824,19.000141
18890,2087,77824,19.000141
18891,28358,77824,19.000142
18892,29558,77824,19.000142
18893,4310,77824,19.000142
18894,4705,77824,19.000142
18895,4707,77824,19.000142
18896,31007,77824,19.000142
18897,32720,77824,19.000142
18898,2845,77824,19.000142
18899,5508,77824,19.000142
18900,6342,77824,19.000142
18901,6368,77824,19.000142
18902,27997,77824,19.000143
18903,30014,77824,19.000143
18904,30125,77824,19.000143
18905,31987,77824,19.000143
18906,2362,77824,19.000143
18907,5355,77824,19.000143
18908,30920,77824,19.000143
18909,305,77824,19.000143
18910,2108,77824,19.000143
18911,3548,77824,19.000143
18912,3734,77824,19.000143
18913,5169,77824,19.000143
18914,5537,77824,19.000143
18915,27700,77824,19.000144
18916,28057,77824,19.000144
18917,29148,77824,19.000144
18918,30210,77824,19.000144
18919,372,77824,19.000144
18920,1424,77824,19.000144
18921,1614,77824,19.000144
18922,3798,77824,19.000144
18923,32757,77824,19.000144
18924,767,77824,19.000144
18925,1787,77824,19.000144
18926,28834,77824,19.000145
18927,29775,77824,19.000145
18928,30431,77824,19.000145
18929,31768,77824,19.000145
18930,32309,77824,19.000145
18931,32417,77824,19.000145
18932,32433,77824,19.000145
18933,1287,77824,19.000145
18934,1902,77824,19.000145
18935,2585,77824,19.000145
18936,2942,77824,19.000145
18937,814,77824,19.000145
18938,5220,77824,19.000145
18939,6338,77824,19.000145
18940,28550,77824,19.000146
18941,30968,77824,19.000146
18942,31865,77824,19.000146
18943,2972,77824,19.000146
18944,3001,77824,19.000146
18945,4382,77824,19.000146
18946,5147,77824,19.000146
18947,31905,77824,19.000146
18948,2029,77824,19.000146
18949,3539,77824,19.000146
18950,3875,77824,19.000146
18951,27226,77824,19.000147
18952,30571,77824,19.000147
18953,31731,77824,19.000147
18954,916,77824,19.000147
18955,1189,77824,19.000147
18956,1841,77824,19.000147
18957,2100,77824,19.000147
18958,2268,77824,19.000147
18959,2477,77824,19.000147
18960,2504,77824,19.000147
18961,3520,77824,19.000147
18962,5236,77824,19.000147
18963,5310,77824,19.000147
18964,31563,77824,19.000147
18965,1040,77824,19.000147
18966,8254,77824,19.000147
18967,8283,77824,19.000147
18968,26887,77824,19.000148
18969,29248,77824,19.000148
18970,30614,77824,19.000148
18971,1572,77824,19.000148
18972,3197,77824,19.000148
18973,4095,77824,19.000148
18974,4649,77824,19.000148
18975,7430,77824,19.000148
18976,8652,77824,19.000148
18977,29789,77824,19.000149
18978,30792,77824,19.000149
18979,30918,77824,19.000149
18980,2375,77824,19.000149
18981,2865,77824,19.000149
18982,2928,77824,19.000149
18983,757,77824,19.000149
18984,27179,77824,19.00015
18985,29075,77824,19.00015
18986,29653,77824,19.00015
18987,30769,77824,19.00015
18988,31460,77824,19.00015
18989,1854,77824,19.00015
18990,3603,77824,19.00015
18991,4109,77824,19.00015
18992,869,77824,19.00015
18993,3706,77824,19.000151
18994,5326,77824,19.000151
18995,27076,77824,19.000152
18996,27995,77824,19.000152
18997,31828,77824,19.000152
18998,32218,77824,19.000152
18999,1912,77824,19.000152
19000,2160,77824,19.000152
19001,2930,77824,19.000152
19002,4081,77824,19.000152
19003,4356,77824,19.000152
19004,5370,77824,19.000152
19005,6968,77824,19.000152
19006,27164,77824,19.000153
19007,27295,77824,19.000153
19008,3453,77824,19.000153
19009,4004,77824,19.000153
19010,4439,77824,19.000153
19011,27352,77824,19.000154
19012,30638,77824,19.000154
19013,31027,77824,19.000154
19014,1110,77824,19.000154
19015,2424,77824,19.000154
19016,4767,77824,19.000154
19017,27105,77824,19.000155
19018,28001,77824,19.000155
19019,28464,77824,19.000155
19020,28482,77824,19.000155
19021,29568,77824,19.000155
19022,32702,77824,19.000155
19023,3150,77824,19.000155
19024,28266,77824,19.000156
19025,28708,77824,19.000156
19026,30286,77824,19.000156
19027,30598,77824,19.000156
19028,30900,77824,19.000156
19029,2209,77824,19.000156
19030,2248,77824,19.000156
19031,2454,77824,19.000156
19032,30350,77824,19.000157
19033,30870,77824,19.000157
19034,1615,77824,19.000157
19035,2553,77824,19.000157
19036,28377,77824,19.000158
19037,2816,77824,19.000158
19038,29088,77824,19.000159
19039,32361,77824,19.000162
19040,32649,77824,19.000162
19041,5204,77824,19.000164
19042,1962,77824,19.000165
19043,28821,77824,19.000167
19044,30311,77824,19.000167
19045,1695,77824,19.000173
19046,26912,77824,19.000333
19047,650,77824,20.000028
19048,4126,78848,20.000035
19049,4188,76800,20.00004
19050,731,75776,20.000043
19051,3681,81920,20.000043
19052,4181,78848,20.000043
19053,32224,80896,20.000044
19054,646,76800,20.000048
19055,4461,78848,20.000048
19056,31370,80896,20.00005
19057,31616,81920,20.00005
19058,565,80896,20.00005
19059,2464,80896,20.000051
19060,30686,81920,20.000052
19061,4041,81920,20.000052
19062,4083,79872,20.000052
19063,4076,81920,20.000054
19064,4224,74752,20.000054
19065,4227,78848,20.000054
19066,4472,78848,20.000055
19067,708,76800,20.000058
19068,4469,80896,20.000059
19069,31577,81920,20.00006
19070,4120,75776,20.00006
19071,734,75776,20.000061
19072,5113,81920,20.000062
19073,30742,79872,20.000062
19074,7855,77824,20.000062
19075,4226,81920,20.000063
19076,692,78848,20.000064
19077,31563,81920,20.000066
19078,31357,79872,20.000067
19079,624,78848,20.000067
19080,28976,80896,20.000068
19081,31718,81920,20.000068
19082,1495,81920,20.000068
19083,4088,79872,20.000068
19084,4124,78848,20.000069
19085,30912,81920,20.00007
19086,31557,81920,20.00007
19087,32715,81920,20.000071
19088,2478,81920,20.000072
19089,7800,76800,20.000072
19090,28956,79872,20.000073
19091,628,78848,20.000073
19092,2480,80896,20.000073
19093,4201,78848,20.000073
19094,28959,78848,20.000074
19095,576,80896,20.000074
19096,685,76800,20.000074
19097,4142,78848,20.000074
19098,4277,80896,20.000074
19099,28918,81920,20.000075
19100,31373,79872,20.000075
19101,2105,81920,20.000075
19102,2449,80896,20.000075
19103,32496,81920,20.000076
19104,560,79872,20.000076
19105,3236,81920,20.000076
19106,3465,81920,20.000077
19107,27538,81920,20.000078
19108,28711,81920,20.000079
19109,826,80896,20.000079
19110,3718,81920,20.000079
19111,4806,81920,20.000079
19112,28190,81920,20.00008
19113,802,79872,20.00008
19114,3772,81920,20.00008
19115,4799,81920,20.00008
19116,7828,76800,20.00008
19117,31326,81920,20.000081
19118,27414,79872,20.000082
19119,29727,81920,20.000082
19120,4531,80896,20.000082
19121,26962,81920,20.000083
19122,29841,81920,20.000083
19123,3181,81920,20.000083
19124,1567,81920,20.000083
19125,1599,81920,20.000083
19126,30351,81920,20.000084
19127,2470,81920,20.000084
19128,4064,81920,20.000084
19129,30889,81920,20.000084
19130,31502,81920,20.000084
19131,7063,81920,20.000084
19132,29469,81920,20.000085
19133,29639,81920,20.000085
19134,30032,81920,20.000085
19135,32089,81920,20.000085
19136,999,81920,20.000085
19137,3730,81920,20.000085
19138,4234,81920,20.000085
19139,1650,81920,20.000085
19140,4556,81920,20.000085
19141,30670,81920,20.000086
19142,31775,81920,20.000086
19143,1140,81920,20.000086
19144,1261,81920,20.000086
19145,1481,81920,20.000086
19146,1689,81920,20.000086
19147,2019,81920,20.000086
19148,2640,81920,20.000086
19149,4570,81920,20.000086
19150,30417,81920,20.000086
19151,30774,81920,20.000086
19152,1276,81920,20.000086
19153,7993,81920,20.000086
19154,30040,81920,20.000087
19155,391,81920,20.000087
19156,992,81920,20.000087
19157,2803,81920,20.000087
19158,4324,81920,20.000087
19159,30281,81920,20.000087
19160,32669,81920,20.000087
19161,3764,81920,20.000087
19162,4146,77824,20.000087
19163,6831,81920,20.000087
19164,28448,81920,20.000088
19165,31232,81920,20.000088
19166,917,81920,20.000088
19167,3467,81920,20.000088
19168,32272,80896,20.000088
19169,3340,81920,20.000088
19170,3575,81920,20.000088
19171,2901,81920,20.000089
19172,5082,81920,20.000089
19173,30198,81920,20.000089
19174,31423,81920,20.000089
19175,32007,81920,20.000089
19176,32267,79872,20.000089
19177,32766,81920,20.000089
19178,2615,81920,20.000089
19179,4028,81920,20.000089
19180,26987,81920,20.00009
19181,30770,81920,20.00009
19182,32512,81920,20.00009
19183,4615,81920,20.00009
19184,6123,81920,20.00009
19185,7516,81920,20.00009
19186,7820,77824,20.00009
19187,7831,79872,20.00009
19188,28004,81920,20.000091
19189,31547,81920,20.000091
19190,31853,81920,20.000091
19191,30338,81920,20.000091
19192,30499,81920,20.000091
19193,31672,81920,20.000091
19194,1280,81920,20.000091
19195,5033,81920,20.000091
19196,29069,81920,20.000092
19197,31372,80896,20.000092
19198,31454,81920,20.000092
19199,31748,81920,20.000092
19200,630,79872,20.000092
19201,4092,81920,20.000092
19202,4405,81920,20.000092
19203,1598,81920,20.000092
19204,3602,81920,20.000092
19205,4099,77824,20.000092
19206,6930,81920,20.000092
19207,31886,81920,20.000093
19208,2226,81920,20.000093
19209,1274,81920,20.000093
19210,6110,81920,20.000093
19211,7187,81920,20.000093
19212,7272,81920,20.000093
19213,7992,81920,20.000093
19214,8070,81920,20.000093
19215,3301,81920,20.000094
19216,4983,81920,20.000094
19217,30153,81920,20.000094
19218,1112,81920,20.000094
19219,2723,81920,20.000094
19220,2891,81920,20.000094
19221,3691,81920,20.000094
19222,5906,81920,20.000094
19223,6588,81920,20.000094
19224,28971,79872,20.000095
19225,31921,81920,20.000095
19226,4565,81920,20.000095
19227,32261,79872,20.000095
19228,473,81920,20.000095
19229,909,81920,20.000095
19230,1972,81920,20.000095
19231,2420,80896,20.000095
19232,5751,81920,20.000095
19233,6114,81920,20.000095
19234,27492,80896,20.000096
19235,29740,81920,20.000096
19236,30237,81920,20.000096
19237,1511,81920,20.000096
19238,2765,81920,20.000096
19239,32152,81920,20.000096
19240,32175,81920,20.000096
19241,32196,81920,20.000096
19242,32215,80896,20.000096
19243,373,81920,20.000096
19244,585,81920,20.000096
19245,4378,81920,20.000096
19246,4401,81920,20.000096
19247,4970,81920,20.000096
19248,28214,81920,20.000097
19249,28927,80896,20.000097
19250,30523,81920,20.000097
19251,32575,81920,20.000097
19252,330,81920,20.000097
19253,479,81920,20.000097
19254,5137,81920,20.000097
19255,30118,81920,20.000097
19256,31267,81920,20.000097
19257,32529,81920,20.000097
19258,1741,81920,20.000097
19259,1788,81920,20.000097
19260,2560,81920,20.000097
19261,7497,81920,20.000097
19262,7677,81920,20.000097
19263,27074,81920,20.000098
19264,28642,81920,20.000098
19265,31019,81920,20.000098
19266,31626,81920,20.000098
19267,1579,81920,20.000098
19268,1620,81920,20.000098
19269,3529,81920,20.000098
19270,4619,81920,20.000098
19271,1572,81920,20.000098
19272,2596,81920,20.000098
19273,2811,81920,20.000098
19274,3668,81920,20.000098
19275,32267,81920,20.000099
19276,2481,81920,20.000099
19277,914,81920,20.000099
19278,5749,81920,20.000099
19279,6405,81920,20.000099
19280,6650,81920,20.000099
19281,7061,81920,20.000099
19282,28126,81920,20.0001
19283,30528,81920,20.0001
